"Row" "value" "AUC" "true prevalence" "type" "mean" "lower" "upper"
"238" -0.00289575289575284 0.98 0.015 "Max Youden - RG" -0.000485979571161163 -0.0124269005847953 0.0112639317050036
"239" 0.0122711336190105 0.98 0.015 "High specificity - RG" 0.0121982274233469 0.00586854460093875 0.018699755330304
"240" 0.0171600410182878 0.98 0.015 "Mixture model" 0.0174856486809913 0.0125922276053251 0.0223201178687898
"241" 0.00861862580799628 0.98 0.015 "Max Youden - RG" 0.00964976822843468 -0.00288600288600297 0.0213044513211141
"242" 0.0186884131838262 0.98 0.015 "High specificity - RG" 0.0180542473786792 0.0101738808731041 0.0247097844112768
"243" 0.158916929181407 0.98 0.15 "Mixture model" 0.159342531497521 0.149325674436263 0.169381001784081
"244" 0.15613072519084 0.98 0.15 "Max Youden - RG" 0.156258411527651 0.14321608040201 0.169225318847426
"245" 0.161546427338626 0.98 0.15 "High specificity - RG" 0.161975676776087 0.150138217000691 0.173669018601668
"246" 0.0136391779505013 0.98 0.015 "Mixture model" 0.0149537379937369 0.00918607668948569 0.0201934714302899
"247" 0.0233301752723828 0.98 0.015 "Max Youden - RG" 0.0234483432581479 0.011444921316166 0.0346523062514634
"248" 0.0120894983760374 0.98 0.015 "High specificity - RG" 0.0130544882687723 0.00623295675886267 0.020158511371468
"249" 0.0128724602655421 0.98 0.015 "Mixture model" 0.0126681664649717 0.00707400039466915 0.0178792212066342
"250" 0.0198581560283687 0.98 0.015 "Max Youden - RG" 0.0201439883252824 0.00725154541131716 0.0325029655990511
"251" 0.0090808005930317 0.98 0.015 "High specificity - RG" 0.00918871212178206 0.00320641282565139 0.015673441267654
"252" 0.0105228646283371 0.98 0.015 "Mixture model" 0.0122128447923513 0.00677051441806104 0.0179566350910309
"253" 0.016552376448333 0.98 0.015 "Max Youden - RG" 0.0176272579930592 0.00627515983897713 0.0285748162200617
"254" 0.0109502598366741 0.98 0.015 "High specificity - RG" 0.0114588873967481 0.003482179434658 0.0180112570356474
"255" 0.01584157042861 0.98 0.015 "Mixture model" 0.0168892734262386 0.0116514306998324 0.022682033164644
"256" 0.0177856301531215 0.98 0.015 "Max Youden - RG" 0.0179843659851671 0.00617870722433471 0.0296442687747036
"257" 0.0152603231597845 0.98 0.015 "High specificity - RG" 0.0151227787408095 0.00849697885196365 0.0216945678168772
"258" 0.150573628000138 0.98 0.15 "Mixture model" 0.151030118363012 0.140420896952916 0.161517428625883
"259" 0.149474689589303 0.98 0.15 "Max Youden - RG" 0.1503552177294 0.13781896966779 0.162429378531073
"260" 0.155947955390335 0.98 0.15 "High specificity - RG" 0.157232982175342 0.14543404735062 0.169212690951821
"261" 0.0148834500354894 0.98 0.015 "Mixture model" 0.0158207933993415 0.0111442176020089 0.0208027898655973
"262" 0.00974260283858551 0.98 0.015 "Max Youden - RG" 0.00980242770519099 -0.00315840621963063 0.0218676122931442
"263" 0.0139082058414465 0.98 0.015 "High specificity - RG" 0.0145395262865898 0.00539419087136916 0.0228310502283105
"264" 0.152610192304167 0.98 0.15 "Mixture model" 0.152936227736515 0.142295861015653 0.16270529997143
"265" 0.156494894324388 0.98 0.15 "Max Youden - RG" 0.156362763987791 0.143585487313256 0.169009135628953
"266" 0.152846975088968 0.98 0.15 "High specificity - RG" 0.152602043398057 0.140739448901291 0.164667580534613
"267" 0.0156646990808392 0.98 0.015 "Mixture model" 0.0164941115387817 0.0114799868424404 0.0216149226699281
"268" 0.0169230769230769 0.98 0.015 "Max Youden - RG" 0.0191854717898634 0.00772889417360279 0.0312941176470588
"269" 0.015908313376668 0.98 0.015 "High specificity - RG" 0.0159629275405897 0.00960492932221834 0.022287774500164
"270" 0.152544903778468 0.98 0.15 "Mixture model" 0.152670918446578 0.142636589058255 0.162648535859211
"271" 0.150837320574163 0.98 0.15 "Max Youden - RG" 0.152090444850954 0.138565661363097 0.165912339209147
"272" 0.150780189959294 0.98 0.15 "High specificity - RG" 0.15219398249651 0.140035273368607 0.164095831965868
"273" 0.150066364188552 0.98 0.15 "Mixture model" 0.150459953749955 0.140523951809727 0.160621578590898
"274" 0.150905192949023 0.98 0.15 "Max Youden - RG" 0.152000185080131 0.139571290944123 0.165331133631864
"275" 0.149806133239337 0.98 0.15 "High specificity - RG" 0.148435597992213 0.137055837563452 0.159380378657487
"276" 0.155163821105406 0.98 0.15 "Mixture model" 0.155722694974021 0.145156113792089 0.165612460903173
"277" 0.156078337711966 0.98 0.15 "Max Youden - RG" 0.156065729894856 0.1421875 0.168463934819075
"278" 0.153340635268346 0.98 0.15 "High specificity - RG" 0.152648449539723 0.139806173725772 0.165338645418327
"279" 0.152086010188131 0.98 0.15 "Mixture model" 0.152421093762512 0.142228385964377 0.162566498694916
"280" 0.147044690052859 0.98 0.15 "Max Youden - RG" 0.149099034481386 0.135763972175582 0.161922984931835
"281" 0.153551532033426 0.98 0.15 "High specificity - RG" 0.152799491447294 0.141509433962264 0.163805697589482
"282" 0.146203123621884 0.98 0.15 "Mixture model" 0.14676887288287 0.136721520409244 0.156323495284707
"283" 0.146164806459273 0.98 0.15 "Max Youden - RG" 0.14775496579364 0.134523239099185 0.161484098939929
"284" 0.141852487135506 0.98 0.15 "High specificity - RG" 0.142656827749529 0.130442873092669 0.155125076266016
"285" 0.146811827001747 0.98 0.15 "Mixture model" 0.147177664653993 0.137834950371929 0.157611656549625
"286" 0.143556085918854 0.98 0.15 "Max Youden - RG" 0.144058751192251 0.131356953482767 0.155824330671677
"287" 0.153702318623785 0.98 0.15 "High specificity - RG" 0.152664204749128 0.139985512495473 0.165199013737231
"288" 0.154394755050365 0.98 0.15 "Mixture model" 0.154893401761789 0.144667863791691 0.165195811035327
"289" 0.145138226882745 0.98 0.15 "Max Youden - RG" 0.149757528374211 0.135926993275696 0.163289630512515
"290" 0.160357518401682 0.98 0.15 "High specificity - RG" 0.160117395429984 0.148335203890759 0.171563088512241
"291" 0.151103461997389 0.98 0.15 "Mixture model" 0.151578359990979 0.141037506739254 0.162311154543696
"292" 0.147664670658683 0.98 0.15 "Max Youden - RG" 0.147755746181144 0.135381661065771 0.160727013542409
"293" 0.158541123930033 0.98 0.15 "High specificity - RG" 0.158766390257992 0.145537948290242 0.172364672364672
"294" 0.143033521929939 0.98 0.15 "Mixture model" 0.143615666819653 0.133245706570113 0.153543978594419
"295" 0.138888888888889 0.98 0.15 "Max Youden - RG" 0.139939421716051 0.127672351669469 0.152530120481928
"296" 0.146286571642911 0.98 0.15 "High specificity - RG" 0.145794273484602 0.133909287257019 0.157424990505127
"297" 0.0187426005401691 0.98 0.015 "Mixture model" 0.0195511625998435 0.0142523183211714 0.0247241929049072
"298" 0.018404179529803 0.98 0.015 "Max Youden - RG" 0.018839098756173 0.00725154541131716 0.031110063634221
"299" 0.0192050768203074 0.98 0.015 "High specificity - RG" 0.0193703451604325 0.0113838491639985 0.0256134969325152
"300" 0.0146052334058755 0.98 0.015 "Mixture model" 0.0159249754843629 0.00983762170573977 0.0221458544956019
"301" 0.0189888440541182 0.98 0.015 "Max Youden - RG" 0.0200021351979804 0.00826545280306676 0.0324705882352942
"302" 0.0119222303741745 0.98 0.015 "High specificity - RG" 0.0128952366148722 0.00547889610389595 0.0214262871762074
"303" 0.149141362716025 0.98 0.15 "Mixture model" 0.149805083800094 0.139067671144051 0.160657613508181
"304" 0.14849578820698 0.98 0.15 "Max Youden - RG" 0.14894930166305 0.136155330438977 0.162362505978001
"305" 0.14904214559387 0.98 0.15 "High specificity - RG" 0.148792724881158 0.133397312859885 0.163014733660748
"306" 0.0110816847098437 0.98 0.015 "Mixture model" 0.0124772508928829 0.00733983991016668 0.0181312483470264
"307" 0.0127593608394943 0.98 0.015 "Max Youden - RG" 0.0149700350832474 0.00216034565530488 0.0288956481048198
"308" 0.00964447806353987 0.98 0.015 "High specificity - RG" 0.0105539387003999 0.00177541056369266 0.0196109693877551
"309" 0.0143443096647412 0.98 0.015 "Mixture model" 0.0156132380413685 0.00923113861050462 0.021521762551227
"310" 0.0251992498827943 0.98 0.015 "Max Youden - RG" 0.0258547143848116 0.0150340615456894 0.0382488479262672
"311" 0.0147664835164834 0.98 0.015 "High specificity - RG" 0.0141748094254767 0.00609080841638996 0.0214762965319759
"312" 0.147117591503799 0.98 0.15 "Mixture model" 0.147436270067615 0.137592953284526 0.157558943251808
"313" 0.144191616766467 0.98 0.15 "Max Youden - RG" 0.145576034059044 0.133141071857727 0.157826496935408
"314" 0.153954305799648 0.98 0.15 "High specificity - RG" 0.153751215994131 0.141117764471058 0.166273187183811
"315" 0.015389952109819 0.98 0.015 "Mixture model" 0.0165235492638278 0.0113290153382567 0.021570326028193
"316" 0.0182550972024655 0.98 0.015 "Max Youden - RG" 0.0177623367631117 0.00548533269735266 0.0296530707923114
"317" 0.0148514851485148 0.98 0.015 "High specificity - RG" 0.0157140742688023 0.00885296381832166 0.0224683544303797
"318" 0.0128401080792286 0.98 0.015 "Mixture model" 0.0142471678922251 0.00784208526476609 0.0204960115531341
"319" 0.0132701421800949 0.98 0.015 "Max Youden - RG" 0.0135551259102925 0.00167184141390025 0.0261988304093567
"320" 0.0124664365170693 0.98 0.015 "High specificity - RG" 0.0129076889861769 0.00455005055611735 0.0212368331634386
"321" 0.0168895708904824 0.98 0.015 "Mixture model" 0.0178893224586417 0.0128283416233952 0.0237114354343803
"322" 0.0185185185185186 0.98 0.015 "Max Youden - RG" 0.0188538460541903 0.00861862580799628 0.0303926206244088
"323" 0.0175497806277421 0.98 0.015 "High specificity - RG" 0.0178023814608778 0.0123414466918068 0.0241187384044528
"324" 0.0166241807932387 0.98 0.015 "Mixture model" 0.0178514156403731 0.0124510592342453 0.0230417984475871
"325" 0.0208529688972668 0.98 0.015 "Max Youden - RG" 0.0211418954032347 0.00968122786304603 0.032890132960112
"326" 0.0150322118826055 0.98 0.015 "High specificity - RG" 0.0158180584367625 0.0103703703703705 0.0221651140379056
"327" 0.0149081652133985 0.98 0.015 "Mixture model" 0.0137585863375182 0.00507607619869422 0.0205530640546782
"328" 0.0225661625708886 0.98 0.015 "Max Youden - RG" 0.0220507132521651 0.0098621673003802 0.0337885566282081
"329" 0.0143793228977066 0.98 0.015 "High specificity - RG" 0.0135081034325752 0.00572896088502549 0.0211748633879781
"330" 0.0175455262109297 0.98 0.015 "Mixture model" 0.0180556227672442 0.0125143388732703 0.0236691573862042
"331" 0.0220692928334124 0.98 0.015 "Max Youden - RG" 0.0219172198927916 0.0103694874851012 0.0328139754485364
"332" 0.0136632200886264 0.98 0.015 "High specificity - RG" 0.013036320496301 0.00632111251580255 0.0200876552227902
"333" 0.146126373552998 0.98 0.15 "Mixture model" 0.146453974745669 0.13610041877963 0.157010879345393
"334" 0.147136038186157 0.98 0.15 "Max Youden - RG" 0.148220124989754 0.135364989369242 0.160180351210252
"335" 0.14249213836478 0.98 0.15 "High specificity - RG" 0.143271192668595 0.130376344086022 0.155421686746988
"336" 0.143061339401361 0.98 0.15 "Mixture model" 0.143529636844325 0.134289857415301 0.15291442481889
"337" 0.141511683357177 0.98 0.15 "Max Youden - RG" 0.142242613785713 0.129059216809933 0.155466161855182
"338" 0.144546417225556 0.98 0.15 "High specificity - RG" 0.145210956358545 0.133658008658009 0.156170828809265
"339" 0.150521198903534 0.98 0.15 "Mixture model" 0.151239796952105 0.140978387540393 0.161968627979212
"340" 0.152467963929758 0.98 0.15 "Max Youden - RG" 0.152729185288716 0.140115163147793 0.165260196905767
"341" 0.153790873158462 0.98 0.15 "High specificity - RG" 0.152907900447868 0.141185352963382 0.164728019158399
"342" 0.159386487704375 0.98 0.15 "Mixture model" 0.159856638808915 0.14999636929824 0.169715188470074
"343" 0.159981011155946 0.98 0.15 "Max Youden - RG" 0.161552353217308 0.147878932316492 0.174707427752568
"344" 0.160864785635764 0.98 0.15 "High specificity - RG" 0.162509361305467 0.149814126394052 0.175450300200133
"345" 0.148949152291258 0.98 0.15 "Mixture model" 0.149426209541801 0.139723012982058 0.159667058370941
"346" 0.151342361606082 0.98 0.15 "Max Youden - RG" 0.152987600023357 0.140057020669993 0.165641995743675
"347" 0.147727272727273 0.98 0.15 "High specificity - RG" 0.147952538821962 0.136298678099321 0.16047924400945
"348" 0.146437094203362 0.98 0.15 "Mixture model" 0.146448898567602 0.13651179411299 0.155852340393572
"349" 0.151529411764706 0.98 0.15 "Max Youden - RG" 0.151785451470671 0.139934533551555 0.16394779771615
"350" 0.142405063291139 0.98 0.15 "High specificity - RG" 0.142754776026083 0.131477591036414 0.154556843094269
"351" 0.151077599328795 0.98 0.15 "Mixture model" 0.151178257394667 0.141684624314021 0.160738620938257
"352" 0.148143741075678 0.98 0.15 "Max Youden - RG" 0.148123275034143 0.13453670276775 0.160815268614514
"353" 0.154329859863456 0.98 0.15 "High specificity - RG" 0.154074311939706 0.141651031894935 0.166064329598844
"354" 0.151568047522567 0.98 0.15 "Mixture model" 0.15178142171748 0.142538638687277 0.161059262621533
"355" 0.148112756808409 0.98 0.15 "Max Youden - RG" 0.148419494506692 0.136363636363637 0.161873068695032
"356" 0.157371906587661 0.98 0.15 "High specificity - RG" 0.1570320758325 0.14453125 0.168598524762908
"357" 0.158973620304947 0.98 0.15 "Mixture model" 0.159503027191622 0.149283340797248 0.169419686398812
"358" 0.156486742424243 0.98 0.15 "Max Youden - RG" 0.159613858175241 0.145625297194484 0.172710148340005
"359" 0.158523908523908 0.98 0.15 "High specificity - RG" 0.157758702203181 0.145116646896006 0.170273926276632
"360" 0.016539549737291 0.98 0.015 "Mixture model" 0.0171418726211659 0.0114903751094558 0.0228689808064325
"361" 0.00987389959552698 0.98 0.015 "Max Youden - RG" 0.0114457661454694 -0.00095946270088753 0.0233105721685896
"362" 0.017881241565452 0.98 0.015 "High specificity - RG" 0.0174504036667518 0.010948905109489 0.0235084306095979
"363" 0.153096545492816 0.98 0.15 "Mixture model" 0.153171101777206 0.143140089809061 0.163851403972774
"364" 0.153312604640038 0.98 0.15 "Max Youden - RG" 0.153508825519958 0.139932966243716 0.166228803439217
"365" 0.146036704412339 0.98 0.15 "High specificity - RG" 0.146901865008256 0.13538062283737 0.159863945578231
"366" 0.152712381355107 0.98 0.15 "Mixture model" 0.153446415277235 0.143279736116982 0.163795204140819
"367" 0.152444870565676 0.98 0.15 "Max Youden - RG" 0.153053175337011 0.139621284755513 0.166312056737589
"368" 0.156371337804448 0.98 0.15 "High specificity - RG" 0.155955529322193 0.143881118881119 0.167441860465116
"369" 0.0182006319026109 0.98 0.015 "Mixture model" 0.0191465534599272 0.01347872567743 0.0246679352175106
"370" 0.0202750770690065 0.98 0.015 "Max Youden - RG" 0.0216500775367949 0.0100449066414559 0.0338044758539457
"371" 0.0174991505266734 0.98 0.015 "High specificity - RG" 0.0174807642091872 0.0120135363790188 0.02368245496998
"372" 0.0168289066761832 0.98 0.015 "Mixture model" 0.0178438806854074 0.0119717918367789 0.0236188400392683
"373" 0.0186107159791371 0.98 0.015 "Max Youden - RG" 0.020554757101689 0.00801052128168332 0.033530106257379
"374" 0.016278272789582 0.98 0.015 "High specificity - RG" 0.016607403760969 0.00930144267274089 0.0243362831858408
"375" 0.159208974351066 0.98 0.15 "Mixture model" 0.159576934577588 0.149653834046915 0.16968529161448
"376" 0.165483794653418 0.98 0.15 "Max Youden - RG" 0.165500839345267 0.152536318170993 0.17809839167455
"377" 0.156481481481481 0.98 0.15 "High specificity - RG" 0.157217487806375 0.145310192023634 0.169452887537994
"378" 0.0110063375891434 0.98 0.015 "Mixture model" 0.0119892570572778 0.00741130647038892 0.0167810818334667
"379" 0.00787496971165489 0.98 0.015 "Max Youden - RG" 0.00696894513874194 -0.00637254901960782 0.0196973336536151
"380" 0.00805477245267822 0.98 0.015 "High specificity - RG" 0.00834562091915935 0.00169133192389035 0.0143871449925262
"381" 0.0144496051887411 0.98 0.015 "Mixture model" 0.0155838697123681 0.0105574893838894 0.0210587651789081
"382" 0.0240169531433953 0.98 0.015 "Max Youden - RG" 0.0251143898129169 0.0141609629454803 0.037079953650058
"383" 0.0131438721136769 0.98 0.015 "High specificity - RG" 0.0135013371282673 0.00626959247648921 0.0204423592493297
"384" 0.149704818513548 0.98 0.15 "Mixture model" 0.150182328909331 0.140701505358711 0.159676182741575
"385" 0.148240608654303 0.98 0.15 "Max Youden - RG" 0.150369155611829 0.137332375478927 0.164121240601504
"386" 0.150853242320819 0.98 0.15 "High specificity - RG" 0.150900086625941 0.139777218828602 0.161538461538462
"387" 0.154699645434264 0.98 0.15 "Mixture model" 0.155220521935329 0.145023078163346 0.166116355059508
"388" 0.159667852906287 0.98 0.15 "Max Youden - RG" 0.159443141324524 0.146769156858035 0.171749408983452
"389" 0.152173913043478 0.98 0.15 "High specificity - RG" 0.151096872328021 0.139312977099236 0.162508316699934
"390" 0.14709963984106 0.98 0.15 "Mixture model" 0.14750306255791 0.137927743825301 0.157956440682208
"391" 0.147619047619048 0.98 0.15 "Max Youden - RG" 0.148306473399203 0.135607321131448 0.160245804774285
"392" 0.138327526132404 0.98 0.15 "High specificity - RG" 0.13944683665419 0.127621756132243 0.151858108108108
"393" 0.0120830357712385 0.98 0.015 "Mixture model" 0.0124322625175755 0.00675163866442188 0.0178625856397957
"394" 0.0140119760479042 0.98 0.015 "Max Youden - RG" 0.013827775031701 0.00132052821128463 0.0265277119848413
"395" 0.0109204368174728 0.98 0.015 "High specificity - RG" 0.0109583016063194 0.00356347438752794 0.0174460431654677
"396" 0.0140967523474898 0.98 0.015 "Mixture model" 0.0145117448986201 0.00919165564509874 0.0198241619284799
"397" 0.00950796291894462 0.98 0.015 "Max Youden - RG" 0.011084562269911 -0.000956937799042957 0.0234931181775036
"398" 0.0138991845811714 0.98 0.015 "High specificity - RG" 0.0144632589341887 0.00826446280991732 0.0207963028794882
"399" 0.0147363723354709 0.98 0.015 "Mixture model" 0.01557449447538 0.010352311137642 0.0212225495688155
"400" 0.0157630761882017 0.98 0.015 "Max Youden - RG" 0.0173773824406203 0.00518447070171204 0.0293070716658759
"401" 0.0149405772495754 0.98 0.015 "High specificity - RG" 0.01518339442531 0.00878868933893759 0.0213948787061994
"402" 0.144614421365194 0.98 0.15 "Mixture model" 0.144851807360435 0.134638745027898 0.155388132244142
"403" 0.142976989453499 0.98 0.15 "Max Youden - RG" 0.142341713623115 0.129526798647996 0.155266920877026
"404" 0.146436525612472 0.98 0.15 "High specificity - RG" 0.146324601944536 0.134375 0.158474576271186
"405" 0.0113876076333889 0.98 0.015 "Mixture model" 0.0122955174113576 0.00661141555061295 0.0180178780572124
"406" 0.0133269871489768 0.98 0.015 "Max Youden - RG" 0.0135108070515269 -0.00011918951132299 0.026711185308848
"407" 0.00899693721286357 0.98 0.015 "High specificity - RG" 0.00964964234991035 0.000612244897959116 0.0189179632248938
"408" 0.0112191979884929 0.98 0.015 "Mixture model" 0.0126017587925111 0.00580778360964529 0.0191301682887496
"409" 0.0200708382526566 0.98 0.015 "Max Youden - RG" 0.0211425963765411 0.00850059031877199 0.0338566073102155
"410" 0.0108695652173913 0.98 0.015 "High specificity - RG" 0.0110577664974676 0.0028259991925718 0.0189274447949525
"411" 0.0185828877279947 0.98 0.015 "Mixture model" 0.0189938014603274 0.0142393271669308 0.0240845397489242
"412" 0.0177423195999046 0.98 0.015 "Max Youden - RG" 0.0179554738988944 0.00549450549450542 0.028873917228104
"413" 0.0162587412587414 0.98 0.015 "High specificity - RG" 0.0169287240827039 0.0106462457975346 0.023034793814433
"414" 0.0110396551097067 0.98 0.015 "Mixture model" 0.0114125546498818 0.00404170467846921 0.0168612446280932
"415" 0.0140309155766945 0.98 0.015 "Max Youden - RG" 0.0122206166796486 -0.00107629753647454 0.0259801606046292
"416" 0.0104477611940299 0.98 0.015 "High specificity - RG" 0.0113885801234192 0.00493624023035779 0.0186866922808242
"417" 0.149090470022661 0.98 0.15 "Mixture model" 0.149433584276688 0.139550713953042 0.159903558357804
"418" 0.154934601664685 0.98 0.15 "Max Youden - RG" 0.154817997712228 0.141374373657838 0.168435951875442
"419" 0.143930407275603 0.98 0.15 "High specificity - RG" 0.144118810797495 0.131569139023481 0.155998600909409
"420" 0.0154391180469351 0.98 0.015 "Mixture model" 0.0162644787453081 0.0114971470569702 0.0214391188326685
"421" 0.0128632682229635 0.98 0.015 "Max Youden - RG" 0.0133394959176832 0.00132211538461551 0.0259540175397014
"422" 0.0145270270270269 0.98 0.015 "High specificity - RG" 0.0144141901493009 0.00927835051546404 0.0194846008799497
"423" 0.155234104909896 0.98 0.15 "Mixture model" 0.155636811095071 0.14540434727961 0.165261426535795
"424" 0.150694777192142 0.98 0.15 "Max Youden - RG" 0.152053864477831 0.139302884615385 0.165278438838648
"425" 0.156086631814787 0.98 0.15 "High specificity - RG" 0.157425537748261 0.146435100548446 0.168550873586845
"426" 0.0139802140002909 0.98 0.015 "Mixture model" 0.0146116797335252 0.0085656707955466 0.020367029696747
"427" 0.0110925572519085 0.98 0.015 "Max Youden - RG" 0.0131951289312741 0.00167304015296375 0.0252190385981528
"428" 0.0150331901600938 0.98 0.015 "High specificity - RG" 0.0147737484522036 0.00899280575539558 0.0208494208494207
"429" 0.0128649125544863 0.98 0.015 "Mixture model" 0.013170579221428 0.0085230077111241 0.0176789258360473
"430" 0.0121341898643826 0.98 0.015 "Max Youden - RG" 0.0128957551389699 0.000962232379119451 0.0247454416291735
"431" 0.0132472826086957 0.98 0.015 "High specificity - RG" 0.0140711696698818 0.00779833151976781 0.0217687074829931
"432" 0.0159626548180676 0.98 0.015 "Mixture model" 0.0172348456051296 0.011467356460816 0.0233451427491274
"433" 0.0162485065710873 0.98 0.015 "Max Youden - RG" 0.0172282810046647 0.00458052073288335 0.028107210626186
"434" 0.0181185944363104 0.98 0.015 "High specificity - RG" 0.0173895685398326 0.0114489489489489 0.022979985174203
"435" 0.146422589936667 0.98 0.15 "Mixture model" 0.146701681982882 0.136878306245714 0.157192632878786
"436" 0.140572792362768 0.98 0.15 "Max Youden - RG" 0.142505434368921 0.129620739318291 0.154493715911786
"437" 0.145025295109612 0.98 0.15 "High specificity - RG" 0.146765465482495 0.133931777378815 0.158323095823096
"438" 0.0180847247185029 0.98 0.015 "Mixture model" 0.0189408555299051 0.0135135323749175 0.0242166896140005
"439" 0.0187677053824363 0.98 0.015 "Max Youden - RG" 0.0196264875528402 0.00883184173339621 0.031338028169014
"440" 0.0164631890492044 0.98 0.015 "High specificity - RG" 0.0162550807276875 0.00901765157329226 0.0228018971178401
"441" 0.144842417146312 0.98 0.15 "Mixture model" 0.14520385017101 0.134715975392194 0.1557499334485
"442" 0.148020858023228 0.98 0.15 "Max Youden - RG" 0.149398093148582 0.136363636363636 0.161362564827911
"443" 0.136379992803167 0.98 0.15 "High specificity - RG" 0.137225177481248 0.125246937969182 0.149366221308667
"444" 0.014915959887102 0.98 0.015 "Mixture model" 0.0161868623950111 0.0104166362126279 0.0217778637205488
"445" 0.0145748012527102 0.98 0.015 "Max Youden - RG" 0.0159876691996554 0.00459825750242017 0.0279503105590063
"446" 0.0165851955307264 0.98 0.015 "High specificity - RG" 0.0161279653189211 0.00909435392193997 0.0226274907125968
"447" 0.0180470670136505 0.98 0.015 "Mixture model" 0.0186160378687387 0.0130334517598499 0.024542239893979
"448" 0.0218330134357006 0.98 0.015 "Max Youden - RG" 0.0218423016830392 0.00834525512637115 0.0355529131985732
"449" 0.0185121700377098 0.98 0.015 "High specificity - RG" 0.0190851392410521 0.0131381381381379 0.0255956213779781
"450" 0.0144977180149651 0.98 0.015 "Mixture model" 0.0153385486001773 0.0104338352826487 0.0203709132777609
"451" 0.0135778942353503 0.98 0.015 "Max Youden - RG" 0.0150555269958456 0.00227927063339733 0.0273114211397492
"452" 0.0124720774385702 0.98 0.015 "High specificity - RG" 0.0120138024726296 0.0038151759220009 0.0204932898077622
"453" 0.0155124023624989 0.98 0.015 "Mixture model" 0.0165581124911277 0.011604926254754 0.0220391099344722
"454" 0.0197760304979747 0.98 0.015 "Max Youden - RG" 0.0212045447538805 0.00902744342802126 0.0336504161712247
"455" 0.0164403145103647 0.98 0.015 "High specificity - RG" 0.0155077179479157 0.00778753993610227 0.0225538971807629
"456" 0.0107757589609364 0.98 0.015 "Mixture model" 0.0115776468254418 0.00596319996701325 0.0170669069133993
"457" 0.00748250060342745 0.98 0.015 "Max Youden - RG" 0.00737758332762457 -0.00447941888619859 0.0191803669287586
"458" 0.00960031347962364 0.98 0.015 "High specificity - RG" 0.010345643303642 0.00432900432900429 0.0164998146088244
"459" 0.014282672114012 0.98 0.015 "Mixture model" 0.0153782445875699 0.00986004405070091 0.020829100358026
"460" 0.0203646696661143 0.98 0.015 "Max Youden - RG" 0.0211014561766993 0.00917978063900816 0.0328389830508475
"461" 0.0156301962088462 0.98 0.015 "High specificity - RG" 0.0143471702746686 0.00706646294881596 0.0206185567010309
"462" 0.011618594454836 0.98 0.015 "Mixture model" 0.012252597714804 0.00678244591135749 0.017348414118248
"463" 0.00834923664122125 0.98 0.015 "Max Youden - RG" 0.0113705346455284 -0.000595947556615085 0.023638108951284
"464" 0.0110497237569061 0.98 0.015 "High specificity - RG" 0.0113032654230315 0.00222762251923876 0.0192050768203074
"465" 0.0159645677208505 0.98 0.015 "Mixture model" 0.0167091576058685 0.0120496896116302 0.0211819265059355
"466" 0.0122126436781609 0.98 0.015 "Max Youden - RG" 0.0128663493248069 0.000602990834539248 0.0247571665482115
"467" 0.0146735143066765 0.98 0.015 "High specificity - RG" 0.0149584543611733 0.00877520537714699 0.0207111436950148
"468" 0.152543940302964 0.98 0.15 "Mixture model" 0.152906753890285 0.142151606159495 0.162155029393514
"469" 0.152215114901682 0.98 0.15 "Max Youden - RG" 0.154204631514332 0.141210374639769 0.167955024595924
"470" 0.151980021405637 0.98 0.15 "High specificity - RG" 0.151732298718678 0.140007062146893 0.163265306122449
"471" 0.143214282195647 0.98 0.15 "Mixture model" 0.143565887523375 0.133781747093594 0.152996997162332
"472" 0.145405150011812 0.98 0.15 "Max Youden - RG" 0.145562116834916 0.132384090374206 0.158470588235294
"473" 0.143645425418298 0.98 0.15 "High specificity - RG" 0.143416058582375 0.130943102104443 0.154554937413074
"474" 0.0189041819446569 0.98 0.015 "Mixture model" 0.019793800848338 0.0142836971054476 0.0251943707421427
"475" 0.0175312199807876 0.98 0.015 "Max Youden - RG" 0.0209631978505047 0.00880579010856437 0.033452380952381
"476" 0.0221498371335506 0.98 0.015 "High specificity - RG" 0.0214007897161224 0.0134252539912919 0.0291706086408073
"477" 0.147894272036153 0.98 0.15 "Mixture model" 0.148274721759221 0.138161488628689 0.158437828512151
"478" 0.147944550669216 0.98 0.15 "Max Youden - RG" 0.149174794384722 0.1366258111031 0.16284023668639
"479" 0.147489539748954 0.98 0.15 "High specificity - RG" 0.148663932595665 0.136605244507441 0.160060975609756
"480" 0.150710751679956 0.98 0.15 "Mixture model" 0.150903694579745 0.140812102007909 0.160868056674982
"481" 0.151529523357837 0.98 0.15 "Max Youden - RG" 0.152676605868035 0.14018691588785 0.163920922570016
"482" 0.149035148173673 0.98 0.15 "High specificity - RG" 0.14923350268152 0.134227019498607 0.164
"483" 0.0136704866695405 0.98 0.015 "Mixture model" 0.0144173921697426 0.00946123863637799 0.0196587058235862
"484" 0.0115696564885497 0.98 0.015 "Max Youden - RG" 0.0125816975868449 -0.000120134550696767 0.0243410116361909
"485" 0.00975706889685365 0.98 0.015 "High specificity - RG" 0.0100802561759491 0.00458926112895824 0.0159392789373813
"486" 0.159666826851971 0.98 0.15 "Mixture model" 0.160334879849633 0.15041016446134 0.170586663358326
"487" 0.161065088757397 0.98 0.15 "Max Youden - RG" 0.161129633385811 0.14792899408284 0.173040825903332
"488" 0.160884353741497 0.98 0.15 "High specificity - RG" 0.161174472568483 0.150448585231194 0.173412306679829
