"row" "value" "AUC" "True prevalence" "type" "mean" "lower CI" "upper CI"
"3383" 0.0406199351701783 "1" 0.04 "High specificity - RG" 0.0416316836617611 0.0362862355564566 0.047305510534846
"3384" 0.0786864661951914 "1" 0.08 "Mixture model" 0.0788719382104817 0.0738368693690269 0.0843027009916631
"3385" 0.0772966410360178 "1" 0.08 "Max Youden - RG" 0.0774091478011351 0.0713997172288426 0.0834682314852287
"3386" 0.0761045804620997 "1" 0.08 "High specificity - RG" 0.0764580288590869 0.0709219858156029 0.0825065802794087
"3387" 0.0790560308116422 "1" 0.08 "Mixture model" 0.079420202936921 0.0739736079155631 0.0849312212859945
"3388" 0.0800970873786407 "1" 0.08 "Max Youden - RG" 0.0801426662962107 0.0744831779489257 0.08589329021827
"3389" 0.0796029977719263 "1" 0.08 "High specificity - RG" 0.0796355613039848 0.0734846949118184 0.0863847865668622
"3390" 0.00995775866922056 "1" 0.01 "Mixture model" 0.00978114152121656 0.00665730506367572 0.0121439250206617
"3391" 0.00979600080791763 "1" 0.01 "Max Youden - RG" 0.0102847494122482 0.00666801374014946 0.013622603430878
"3392" 0.00961343857518727 "1" 0.01 "High specificity - RG" 0.00981618610950563 0.00617159044921084 0.0135545215456199
"3393" 0.0827941248081292 "1" 0.08 "Mixture model" 0.0831869898386901 0.0778720319819924 0.0883582417751336
"3394" 0.0837881544370325 "1" 0.08 "Max Youden - RG" 0.0841304210412864 0.0783303011926419 0.0907437348423604
"3395" 0.0843800648298216 "1" 0.08 "High specificity - RG" 0.0844048771519396 0.0781471721062233 0.0912312677197246
"3396" 0.0382130492162249 "1" 0.04 "Mixture model" 0.03833309900504 0.034274888976468 0.0423340368397845
"3397" 0.0388506677458519 "1" 0.04 "Max Youden - RG" 0.0391744590396651 0.034318687993521 0.0440613026819922
"3398" 0.038663967611336 "1" 0.04 "High specificity - RG" 0.0387988223750234 0.0337796713329277 0.0437815975733063
"3399" 0.0088818080050142 "1" 0.01 "Mixture model" 0.00975632135379315 0.0070348632916305 0.0121898247686381
"3400" 0.0107157298827335 "1" 0.01 "Max Youden - RG" 0.0112956495565999 0.00808080808080809 0.0149283841032884
"3401" 0.0114465153970827 "1" 0.01 "High specificity - RG" 0.0113116795921999 0.00740064882400635 0.0152098965727032
"3402" 0.0113438975345252 "1" 0.01 "Mixture model" 0.0113448742285575 0.00807695047996101 0.0138167485709867
"3403" 0.0124519133427819 "1" 0.01 "Max Youden - RG" 0.0127517782060493 0.00931739923030168 0.0162593415471622
"3404" 0.0110570095354029 "1" 0.01 "High specificity - RG" 0.0116628481828564 0.00832149380962044 0.0155298416565165
"3405" 0.0126064205811164 "1" 0.01 "Mixture model" 0.0121404812025727 0.00678949339200678 0.0149702832650341
"3406" 0.00862243862852501 "1" 0.01 "Max Youden - RG" 0.00916748579014313 0.00518398048383828 0.0129580886819193
"3407" 0.00842297544144507 "1" 0.01 "High specificity - RG" 0.0086663307027548 0.00568874441284036 0.0125760649087221
"3408" 0.07966361135757 "1" 0.08 "Mixture model" 0.0797379505820504 0.0742764425030966 0.0851858270234231
"3409" 0.0798098320857778 "1" 0.08 "Max Youden - RG" 0.0802516250649227 0.0745967741935485 0.0863113264688069
"3410" 0.0806647750304014 "1" 0.08 "High specificity - RG" 0.0808613473939113 0.0747254981699877 0.0875202593192869
"3411" 0.0404246957688701 "1" 0.04 "Mixture model" 0.0405867746010879 0.0367801868460308 0.0445576790457771
"3412" 0.0410779168348809 "1" 0.04 "Max Youden - RG" 0.0416015299263648 0.0368686868686868 0.0467204843592331
"3413" 0.0418858761634964 "1" 0.04 "High specificity - RG" 0.0423434350730031 0.0371382311273021 0.0476046088538507
"3414" 0.0419847724790543 "0.975" 0.04 "Mixture model" 0.0426096999032809 0.0357217933232435 0.0498094492901357
"3415" 0.0414357986027463 "0.975" 0.04 "Max Youden - RG" 0.04394415707536 0.0319327731092436 0.056554037862449
"3416" 0.0422099087353325 "0.975" 0.04 "High specificity - RG" 0.0418084687249593 0.0350245499181671 0.0486495281483893
"3417" 0.0765314148316546 "1" 0.08 "Mixture model" 0.0766502390217102 0.0712289399695948 0.0824688632464922
"3418" 0.0760186499087776 "1" 0.08 "Max Youden - RG" 0.0763918616968009 0.0702252892226506 0.0823374518938626
"3419" 0.0754257907542579 "1" 0.08 "High specificity - RG" 0.0757936841489727 0.069677942070083 0.082219522073714
"3420" 0.00906806760102351 "1" 0.01 "Mixture model" 0.0090290866407972 0.00621551532293104 0.0113565424244025
"3421" 0.00932306445075 "1" 0.01 "Max Youden - RG" 0.00950417761289062 0.00609260763606824 0.0127685447912444
"3422" 0.00791075050709942 "1" 0.01 "High specificity - RG" 0.00782934432722667 0.00468813697513243 0.0114488348530903
"3423" 0.0111643877837534 "1" 0.01 "Mixture model" 0.0110234552862976 0.00544470656491856 0.0137944375203617
"3424" 0.0121114251110214 "1" 0.01 "Max Youden - RG" 0.0126084329886719 0.00889787664307373 0.0165222647592182
"3425" 0.0129502225819505 "1" 0.01 "High specificity - RG" 0.0134928045999545 0.00890868596881952 0.0183013144590496
"3426" 0.0113418059950754 "1" 0.01 "Mixture model" 0.0113885700184178 0.00816595226150452 0.0141069653609498
"3427" 0.0117077109406541 "1" 0.01 "Max Youden - RG" 0.0122420781421568 0.00867635189669082 0.0160153102336825
"3428" 0.0122370550161812 "1" 0.01 "High specificity - RG" 0.0129032862401269 0.00829455796075257 0.017691063485645
"3429" 0.075207725338778 "1" 0.08 "Mixture model" 0.0753781616725036 0.0698519019920423 0.0807694344165821
"3430" 0.0719804798698658 "1" 0.08 "Max Youden - RG" 0.0735207563167874 0.0674134419551935 0.0796379170056957
"3431" 0.0726052471018913 "1" 0.08 "High specificity - RG" 0.0728797427448667 0.0674409127954361 0.0786150712830957
"3432" 0.00815399808280505 "1" 0.01 "Mixture model" 0.00849392040902931 0.00561229952401082 0.0109810804859239
"3433" 0.00989099717400084 "1" 0.01 "Max Youden - RG" 0.0100685505106466 0.00667610762694714 0.0133964544721997
"3434" 0.0100222717149221 "1" 0.01 "High specificity - RG" 0.0107321029360185 0.00648166902977513 0.0151729718794254
"3435" 0.0829680492922269 "1" 0.08 "Mixture model" 0.0830012432690779 0.077180743572521 0.0887498932380816
"3436" 0.0837717523269931 "1" 0.08 "Max Youden - RG" 0.0839166769514016 0.0774918962722853 0.0897617124394184
"3437" 0.0840761750405186 "1" 0.08 "High specificity - RG" 0.0840863831204245 0.0776944894651539 0.0907707910750508
"3438" 0.00907212230715689 "1" 0.01 "Mixture model" 0.00884616116546227 0.00451405134177691 0.0114027551812148
"3439" 0.00759724473257705 "1" 0.01 "Max Youden - RG" 0.00800931617695389 0.00436636880584887 0.0114187550525466
"3440" 0.00669235449198939 "1" 0.01 "High specificity - RG" 0.00664275711984909 0.00345317895592126 0.0103197086199919
"3441" 0.082243042801173 "1" 0.08 "Mixture model" 0.0825618547642258 0.0768947818802316 0.0880969833945439
"3442" 0.0836032388663968 "1" 0.08 "Max Youden - RG" 0.0835058917404371 0.0774219700040535 0.0895492217505559
"3443" 0.0834008917713823 "1" 0.08 "High specificity - RG" 0.0832156595500251 0.0772349483073181 0.0891049007695424
"3444" 0.0790954986087567 "1" 0.08 "Mixture model" 0.0792793963640863 0.073828166760063 0.0848685593192993
"3445" 0.0807396928051737 "1" 0.08 "Max Youden - RG" 0.0809629782141114 0.0750656698322894 0.0871494855759532
"3446" 0.0808704453441296 "1" 0.08 "High specificity - RG" 0.0814240091912418 0.0745649534601377 0.088086569579288
"3447" 0.0385408073689733 "1" 0.04 "Mixture model" 0.03869412127677 0.0345613107500296 0.042840692263619
"3448" 0.0400566457616833 "1" 0.04 "Max Youden - RG" 0.0401182146111386 0.0357864941366762 0.0446825717751719
"3449" 0.0396149949341438 "1" 0.04 "High specificity - RG" 0.0399059918550603 0.0349119611414693 0.0451226931656865
"3450" 0.04396671693384 "1" 0.04 "Mixture model" 0.0439536691204202 0.0392621329435042 0.0484075012563336
"3451" 0.0427298501417578 "1" 0.04 "Max Youden - RG" 0.0428715916121691 0.0383211678832117 0.0473396722638074
"3452" 0.042292089249493 "1" 0.04 "High specificity - RG" 0.0420397021637184 0.0375634517766497 0.0469003241491086
"3453" 0.0428710475967273 "1" 0.04 "Mixture model" 0.0431043263268379 0.0388340503747117 0.0475328219060171
"3454" 0.0432847896440129 "1" 0.04 "Max Youden - RG" 0.04340739122178 0.03850830968788 0.0482989064398543
"3455" 0.0419452887537993 "1" 0.04 "High specificity - RG" 0.0424576480619712 0.0374721490783876 0.0485309017223911
"3456" 0.00879742666969177 "1" 0.01 "Mixture model" 0.00909067073463017 0.00654146460226481 0.0115600928390994
"3457" 0.00688259109311755 "1" 0.01 "Max Youden - RG" 0.00756708988841334 0.00395136778115503 0.0107265735681036
"3458" 0.00668286755771561 "1" 0.01 "High specificity - RG" 0.00650523751763795 0.0030481609428979 0.00961927906034838
"3459" 0.00903659189964321 "1" 0.01 "Mixture model" 0.00916889970140791 0.00557004365087097 0.0117432591830783
"3460" 0.0108037156704361 "1" 0.01 "Max Youden - RG" 0.0109897397434005 0.00779352226720652 0.0143001007049345
"3461" 0.0106253794778384 "1" 0.01 "High specificity - RG" 0.011306942161012 0.00718623481781387 0.01577350859454
"3462" 0.039463271130811 "1" 0.04 "Mixture model" 0.039390191960384 0.0349493079964718 0.04347022324938
"3463" 0.0391462674489176 "1" 0.04 "Max Youden - RG" 0.0392822106492597 0.0347306601863102 0.0437904530744338
"3464" 0.0387109850020268 "1" 0.04 "High specificity - RG" 0.0384733661189195 0.0330830119748325 0.0442397246406156
"3465" 0.0120865769845575 "1" 0.01 "Mixture model" 0.0115728701034684 0.00356878035552199 0.0142718937296551
"3466" 0.0111336032388665 "1" 0.01 "Max Youden - RG" 0.0116707504224309 0.00821167883211678 0.0150444264943459
"3467" 0.0101337657073369 "1" 0.01 "High specificity - RG" 0.0103742622064003 0.00689795090281996 0.01417004048583
"3468" 0.0426736746666206 "1" 0.04 "Mixture model" 0.0428137030302774 0.0387368987959242 0.0466992522130498
"3469" 0.0428976123027114 "1" 0.04 "Max Youden - RG" 0.0427768445182625 0.0381888168557535 0.0474216380182002
"3470" 0.0426631536278881 "1" 0.04 "High specificity - RG" 0.0426748386422426 0.0374923795976427 0.0483969155844157
"3471" 0.0808810835094095 "1" 0.08 "Mixture model" 0.081201396810354 0.0751259005970137 0.0869192483376434
"3472" 0.0819523039611964 "1" 0.08 "Max Youden - RG" 0.0827069056108208 0.0769464105156725 0.0884078494841189
"3473" 0.0826923076923078 "1" 0.08 "High specificity - RG" 0.0827080190690375 0.0762763371150729 0.0895492217505559
"3474" 0.0391618583165421 "1" 0.04 "Mixture model" 0.0389722011364129 0.0340345254070048 0.0431813541060829
"3475" 0.0386326860841424 "1" 0.04 "Max Youden - RG" 0.0389270336092719 0.0341507904337252 0.0438472418670437
"3476" 0.037986223662885 "1" 0.04 "High specificity - RG" 0.0385409283920572 0.0332454895601053 0.0438436614013772
"3477" 0.0418192741200972 "1" 0.04 "Mixture model" 0.0416852786554972 0.0373227761253394 0.0457401570754788
"3478" 0.0424909164311668 "1" 0.04 "Max Youden - RG" 0.0426130466608849 0.0379017586416011 0.0477726264865956
"3479" 0.0421137882162382 "1" 0.04 "High specificity - RG" 0.042351867095879 0.03717585089141 0.0480477442848471
"3480" 0.0120186524949888 "1" 0.01 "Mixture model" 0.0112514468128895 0.00461338636407472 0.0142268751065118
"3481" 0.0120518533522382 "1" 0.01 "Max Youden - RG" 0.0124379927693727 0.00872034070168317 0.0159660468876314
"3482" 0.0116561929860126 "1" 0.01 "High specificity - RG" 0.012092977353873 0.00801379590180566 0.0167982189840113
"3483" 0.0873986264560038 "1" 0.08 "Mixture model" 0.0876022520613811 0.0822413247687433 0.0934611395192245
"3484" 0.0883424408014571 "1" 0.08 "Max Youden - RG" 0.0882091151386416 0.0821378056172963 0.0942880291675106
"3485" 0.0883008921330089 "1" 0.08 "High specificity - RG" 0.0881634308479877 0.0817775974025974 0.0946493717065261
"3486" 0.0392507691728661 "1" 0.04 "Mixture model" 0.0399214067146055 0.0349640152184793 0.0445251220538337
"3487" 0.0387502536011361 "1" 0.04 "Max Youden - RG" 0.0395194080524801 0.0348127035830619 0.0440938511326862
"3488" 0.0389926888708367 "1" 0.04 "High specificity - RG" 0.0391650342559843 0.0346996753246753 0.0436942416869423
"3489" 0.043127139877426 "1" 0.04 "Mixture model" 0.0429914058964247 0.0384842704901575 0.0473160694083638
"3490" 0.0427125506072875 "1" 0.04 "Max Youden - RG" 0.0429975523100018 0.0380566801619432 0.0479894928268338
"3491" 0.0421479229989869 "1" 0.04 "High specificity - RG" 0.0422715160343896 0.037431527693244 0.0473972047802309
"3492" 0.00782716273316006 "1" 0.01 "Mixture model" 0.00737401990834036 6.47409586147421e-09 0.0097752249562304
"3493" 0.00536654515998388 "1" 0.01 "Max Youden - RG" 0.00610409237506315 0.00263798701298695 0.00949494949494935
"3494" 0.00516822051074167 "1" 0.01 "High specificity - RG" 0.00573808500290132 0.00242914979757081 0.00980590376061468
"3495" 0.0101178603588607 "1" 0.01 "Mixture model" 0.00997262808296504 0.00570979026061307 0.012492672005931
"3496" 0.0116044399596366 "1" 0.01 "Max Youden - RG" 0.011724128399244 0.00838892257934099 0.015096618357488
"3497" 0.0113337381096945 "1" 0.01 "High specificity - RG" 0.0111179090294651 0.00738417964798714 0.0151821862348177
"3498" 0.0390426545088582 "1" 0.04 "Mixture model" 0.0389620259310145 0.0347729153258327 0.0433043147754656
"3499" 0.0384771162413933 "1" 0.04 "Max Youden - RG" 0.0385954112342734 0.0339687690123706 0.0432448855580312
"3500" 0.0380093249543889 "1" 0.04 "High specificity - RG" 0.0376993722713005 0.033144131360227 0.0427905090245387
"3501" 0.0784053899302743 "1" 0.08 "Mixture model" 0.0786037947768583 0.0731858522296504 0.0845035945446198
"3502" 0.0793779034538477 "1" 0.08 "Max Youden - RG" 0.0797297140021022 0.0738831615120274 0.0858412441930923
"3503" 0.0812095469255664 "1" 0.08 "High specificity - RG" 0.0809998130941838 0.074062816616008 0.0879975752677308
"3504" 0.010972845782678 "1" 0.01 "Mixture model" 0.0111859074581656 0.00842785189427445 0.0135991200319857
"3505" 0.0109201213346814 "1" 0.01 "Max Youden - RG" 0.0110716957953127 0.00750811688311673 0.0146198830409356
"3506" 0.0103259769184045 "1" 0.01 "High specificity - RG" 0.00996574180095269 0.00668422118695558 0.0132671662953212
"3507" 0.0811250692530147 "1" 0.08 "Mixture model" 0.0810389497535556 0.0755719143100453 0.0867838451864117
"3508" 0.079267058108929 "1" 0.08 "Max Youden - RG" 0.0798897476940002 0.073615899411884 0.0857402544940416
"3509" 0.07983789260385 "1" 0.08 "High specificity - RG" 0.0797033384950048 0.0736906211936663 0.0856969205834684
"3510" 0.0119938749229265 "1" 0.01 "Mixture model" 0.0120475265324759 0.00949857830984053 0.0144946100529846
"3511" 0.0122197535851343 "1" 0.01 "Max Youden - RG" 0.0124981555003848 0.00880923450789786 0.016008860249698
"3512" 0.0125429900869917 "1" 0.01 "High specificity - RG" 0.0125523418707519 0.00832149380962044 0.0168789165150596
"3513" 0.0112411598954923 "1" 0.01 "Mixture model" 0.0107687987824597 0.00611146483116346 0.0133634510694427
"3514" 0.0117219078415522 "1" 0.01 "Max Youden - RG" 0.0119940928324928 0.00840251062968209 0.0155241935483872
"3515" 0.010629682121887 "1" 0.01 "High specificity - RG" 0.0111749947702564 0.00770322319075618 0.0154670440760211
"3516" 0.0830569606549513 "1" 0.08 "Mixture model" 0.0830313848056442 0.0769957909030288 0.0887375687159064
"3517" 0.0840242669362992 "1" 0.08 "Max Youden - RG" 0.083833935394899 0.0775374039627982 0.090203587986293
"3518" 0.0843288115003036 "1" 0.08 "High specificity - RG" 0.084222664919357 0.0777485320915165 0.0910194174757282
"3519" 0.0105828717546394 "1" 0.01 "Mixture model" 0.0102017935669095 0.00632444881679169 0.0129049260233666
"3520" 0.00932495438880993 "1" 0.01 "Max Youden - RG" 0.0098191734568845 0.00589670597803988 0.0138579809832086
"3521" 0.00933062880324553 "1" 0.01 "High specificity - RG" 0.00954392840395789 0.00560195559177028 0.0136446331109764
"3522" 0.0811224044205645 "0.98" 0.08 "Mixture model" 0.0816503992412601 0.0741488445650318 0.089990897539992
"3523" 0.079402148528725 "0.98" 0.08 "Max Youden - RG" 0.0805529777572107 0.0689895470383277 0.0924291686019509
"3524" 0.0806660200452636 "0.98" 0.08 "High specificity - RG" 0.0810468728401158 0.073166926677067 0.0893194706994328
"3525" 0.0112388208033439 "0.98" 0.01 "Mixture model" 0.0120333674053031 0.00767929329353017 0.0165929096843883
"3526" 0.0180442374854483 "0.98" 0.01 "Max Youden - RG" 0.0178632435539559 0.00645843118835141 0.02909383624655
"3527" 0.00987816924596642 "0.98" 0.01 "High specificity - RG" 0.010496438539804 0.00358851674641147 0.0176002448729722
"3528" 0.081654294608067 "0.98" 0.08 "Mixture model" 0.0822100432393207 0.0741261738084985 0.0900498797416737
"3529" 0.0810621942697413 "0.98" 0.08 "Max Youden - RG" 0.0815119997144664 0.0686504217432052 0.0928753180661578
"3530" 0.081438229870928 "0.98" 0.08 "High specificity - RG" 0.0816497689971324 0.0720961281708944 0.0902985074626866
"3531" 0.0428674672619762 "0.98" 0.04 "Mixture model" 0.0433396132657031 0.0367890409681734 0.0502091468273809
"3532" 0.0488425925925926 "0.98" 0.04 "Max Youden - RG" 0.0493362298791251 0.0370673526660431 0.0609867519415257
"3533" 0.0412932138284252 "0.98" 0.04 "High specificity - RG" 0.041652178161106 0.0341838403663721 0.0492896491736736
"3534" 0.0429455444782803 "0.98" 0.04 "Mixture model" 0.0433658466032521 0.0371376928071295 0.0503163637202216
"3535" 0.0432558139534885 "0.98" 0.04 "Max Youden - RG" 0.0437506575232845 0.031858202038925 0.0548625548625547
"3536" 0.0431736722059302 "0.98" 0.04 "High specificity - RG" 0.043081404088465 0.0351562500000001 0.0509142496847415
"3537" 0.0723304267342339 "0.98" 0.08 "Mixture model" 0.0727374581489118 0.0650226366473829 0.0802041096703823
"3538" 0.0611519317373786 "0.98" 0.08 "Max Youden - RG" 0.0619036828357929 0.0503820439350526 0.0734364019676739
"3539" 0.0789473684210526 "0.98" 0.08 "High specificity - RG" 0.0781819220065958 0.069920387677397 0.0864134154688569
"3540" 0.0797800902818029 "0.98" 0.08 "Mixture model" 0.0802383704118489 0.0728400545573328 0.0881331631911887
"3541" 0.083507549361208 "0.98" 0.08 "Max Youden - RG" 0.0839861298460362 0.0711943793911007 0.0962376691901813
"3542" 0.0788109229173869 "0.98" 0.08 "High specificity - RG" 0.0786365475776742 0.0695575221238936 0.0882352941176471
"3543" 0.0453863792811569 "0.98" 0.04 "Mixture model" 0.0458184691171067 0.0391203223805931 0.052811289174905
"3544" 0.0434428138830653 "0.98" 0.04 "Max Youden - RG" 0.0437191893770318 0.0318374060150375 0.0546403712296983
"3545" 0.0465266558966073 "0.98" 0.04 "High specificity - RG" 0.0469176352575983 0.0394121576486307 0.0547611804076666
"3546" 0.0808493294776409 "0.98" 0.08 "Mixture model" 0.0812331947090169 0.0736388757807276 0.0893440063524832
"3547" 0.0813386009760633 "0.98" 0.08 "Max Youden - RG" 0.0823903980297842 0.0706142391810144 0.0936416184971098
"3548" 0.0815351418002465 "0.98" 0.08 "High specificity - RG" 0.0814616340246586 0.0733712839974699 0.0895636252670125
"3549" 0.0430970259846177 "0.98" 0.04 "Mixture model" 0.0438231670257031 0.0374429356233455 0.0507404430900397
"3550" 0.0404867774397378 "0.98" 0.04 "Max Youden - RG" 0.0406655129060256 0.0294117647058823 0.0521759475900795
"3551" 0.0445932701731458 "0.98" 0.04 "High specificity - RG" 0.0437436490487289 0.0364476386036963 0.0511598347632666
"3552" 0.040591460405591 "0.98" 0.04 "Mixture model" 0.0411723829241984 0.0346299882494994 0.0477025683025189
"3553" 0.0400277649236464 "0.98" 0.04 "Max Youden - RG" 0.0416280933870925 0.030420483908856 0.0523469857340084
"3554" 0.0410658307210031 "0.98" 0.04 "High specificity - RG" 0.0411947590874258 0.0339919624916276 0.0483429613864397
"3555" 0.0354693774109787 "0.98" 0.04 "Mixture model" 0.035837877354779 0.0295463629572823 0.0423785881174933
"3556" 0.0284371327849589 "0.98" 0.04 "Max Youden - RG" 0.0295182625841763 0.0178698224852072 0.041089566020314
"3557" 0.0360360360360361 "0.98" 0.04 "High specificity - RG" 0.0360723829621764 0.0288595271210013 0.0430672268907562
"3558" 0.0869825385163517 "0.98" 0.08 "Mixture model" 0.087451539142812 0.079549555008201 0.0953289250365777
"3559" 0.0901149425287357 "0.98" 0.08 "Max Youden - RG" 0.0913188417268873 0.079558519199816 0.102887259395051
"3560" 0.0816623544631306 "0.98" 0.08 "High specificity - RG" 0.0828104933656331 0.0733723734068205 0.0920337960168979
"3561" 0.076427478101748 "0.98" 0.08 "Mixture model" 0.0770046893733393 0.0688605810433171 0.0854288508894112
"3562" 0.0754672897196262 "0.98" 0.08 "Max Youden - RG" 0.0771215935277106 0.0645691476872505 0.090096447894613
"3563" 0.0768288414420722 "0.98" 0.08 "High specificity - RG" 0.0759441540201419 0.066537239675256 0.0848199259508583
"3564" 0.0391591495389947 "0.98" 0.04 "Mixture model" 0.039903019642329 0.0336996944060913 0.0465365151737436
"3565" 0.0457591865033511 "0.98" 0.04 "Max Youden - RG" 0.046030070352035 0.0348782771535581 0.0568181818181819
"3566" 0.039413680781759 "0.98" 0.04 "High specificity - RG" 0.0393576921361806 0.0322322001282874 0.0468703204552259
"3567" 0.0778559137231109 "0.98" 0.08 "Mixture model" 0.0782042146463063 0.0703093024276195 0.0861314743751671
"3568" 0.082543352601156 "0.98" 0.08 "Max Youden - RG" 0.0826180144833996 0.0718264098398701 0.0932947976878613
"3569" 0.0724393530997303 "0.98" 0.08 "High specificity - RG" 0.0724540108344907 0.0629527423249396 0.0819861431870671
"3570" 0.0124673645705507 "0.98" 0.01 "Mixture model" 0.013130872663096 0.00860403084057255 0.0173593362222586
"3571" 0.00523864959254942 "0.98" 0.01 "Max Youden - RG" 0.00559185348110588 -0.00550351288056197 0.0163802978235968
"3572" 0.0116678105696636 "0.98" 0.01 "High specificity - RG" 0.0116387583809009 0.0046779417056494 0.0183391003460207
"3573" 0.0105539144244879 "0.98" 0.01 "Mixture model" 0.0111520085975771 0.0074301799304279 0.015200743618465
"3574" 0.00351123595505605 "0.98" 0.01 "Max Youden - RG" 0.00313640821557559 -0.00869156683110167 0.0142592163227452
"3575" 0.00796178343949063 "0.98" 0.01 "High specificity - RG" 0.00855860866892997 0.00298804780876498 0.014034040011944
"3576" 0.0820636715942461 "0.98" 0.08 "Mixture model" 0.0824343877983267 0.0745420039711106 0.0901178387723861
"3577" 0.0741262022050201 "0.98" 0.08 "Max Youden - RG" 0.0752481926865768 0.0624410933081997 0.0867749419953596
"3578" 0.0836741113557721 "0.98" 0.08 "High specificity - RG" 0.0837352145392031 0.075697924123121 0.0927123126652952
"3579" 0.0350860744881227 "0.995" 0.04 "Mixture model" 0.0354553247950314 0.0307150408364049 0.0398206947421609
"3580" 0.0396673064619323 "0.995" 0.04 "Max Youden - RG" 0.0394914096057141 0.0314977501607029 0.0472700233694497
"3581" 0.0323137074517019 "0.995" 0.04 "High specificity - RG" 0.032662797429267 0.0278095674067292 0.0381450177935943
"3582" 0.0809350547607915 "0.98" 0.08 "Mixture model" 0.0815507228342177 0.0739234234442443 0.0901903916565034
"3583" 0.0803926150969853 "0.98" 0.08 "Max Youden - RG" 0.0811719548390857 0.0693311582381728 0.0923811742777259
"3584" 0.0839947089947089 "0.98" 0.08 "High specificity - RG" 0.0828012495854672 0.0716353111432708 0.0924301494476932
"3585" 0.0105624343333884 "0.98" 0.01 "Mixture model" 0.0111258567710306 0.00621911681678452 0.0162807158723754
"3586" 0.0061234102684881 "0.98" 0.01 "Max Youden - RG" 0.00747565798108697 -0.00389886578449902 0.0183443085606774
"3587" 0.00913705583756357 "0.98" 0.01 "High specificity - RG" 0.00971364705347396 0.00505220613000992 0.0150387596899225
"3588" 0.0781041528606493 "0.99" 0.08 "Mixture model" 0.0787576080013258 0.0713039298800912 0.0863575443537779
"3589" 0.0845765686704694 "0.99" 0.08 "Max Youden - RG" 0.0853564651077213 0.0755659121171772 0.094588697359808
"3590" 0.0765814266487213 "0.99" 0.08 "High specificity - RG" 0.0763711417808535 0.0679114799446749 0.0845397432395521
"3591" 0.0817288605001627 "0.99" 0.08 "Mixture model" 0.0820352751912949 0.0750556326317245 0.0887791528307997
"3592" 0.0872564046419968 "0.99" 0.08 "Max Youden - RG" 0.0874484795246756 0.0776033606013708 0.0973884657236125
"3593" 0.0796344647519582 "0.99" 0.08 "High specificity - RG" 0.0798435349004687 0.0727989487516424 0.0869958634953463
"3594" 0.0686099725436433 "0.99" 0.08 "Mixture model" 0.0689919649694805 0.062223324441455 0.075611932820535
"3595" 0.0660650623885917 "0.99" 0.08 "Max Youden - RG" 0.0665282262901768 0.0564914645103324 0.0765136393878908
"3596" 0.070343725019984 "0.99" 0.08 "High specificity - RG" 0.0704589113705496 0.0636169645238731 0.0770632647747981
"3597" 0.0139361328660723 "0.98" 0.01 "Mixture model" 0.0147019320650436 0.0104392560550705 0.0190569178640348
"3598" 0.0179153094462542 "0.98" 0.01 "Max Youden - RG" 0.0182787398563176 0.00739783936120241 0.0291656983499885
"3599" 0.0157814871016691 "0.98" 0.01 "High specificity - RG" 0.0159883496133664 0.00902527075812284 0.0228055077452668
"3600" 0.0428335397923212 "0.98" 0.04 "Mixture model" 0.0431989053112633 0.0368004866047157 0.0497931978851788
"3601" 0.034056449731747 "0.98" 0.04 "Max Youden - RG" 0.036801235446923 0.0240373395565927 0.0491822429906542
"3602" 0.0432921027592767 "0.98" 0.04 "High specificity - RG" 0.0424668426527444 0.0355108877721941 0.0490411820182331
"3603" 0.0812556863442932 "0.98" 0.08 "Mixture model" 0.0818084582369212 0.0738703715003924 0.0897016923852676
"3604" 0.0832558139534885 "0.98" 0.08 "Max Youden - RG" 0.0841965224150992 0.0715456674473067 0.0958856345885635
"3605" 0.0841165413533836 "0.98" 0.08 "High specificity - RG" 0.0832964387260121 0.0751488095238095 0.091362644215778
"3606" 0.00871029081291261 "0.98" 0.01 "Mixture model" 0.00925370874792609 0.00421530156672426 0.0137589461734925
"3607" 0.00814142823912552 "0.98" 0.01 "Max Youden - RG" 0.00931978778984017 -0.001280260707635 0.0202687051192959
"3608" 0.00945815966655982 "0.98" 0.01 "High specificity - RG" 0.00930938944912392 0.00393278512692166 0.0140172029308696
"3609" 0.0376727284367502 "0.98" 0.04 "Mixture model" 0.0381787685864465 0.0319361409520284 0.0445811717722959
"3610" 0.0324871914299022 "0.98" 0.04 "Max Youden - RG" 0.0335932902738441 0.0220930232558141 0.0442467652495379
"3611" 0.0404088050314466 "0.98" 0.04 "High specificity - RG" 0.040482480074187 0.034212178279975 0.0464805464805463
"3612" 0.0847555846481855 "0.98" 0.08 "Mixture model" 0.0854535474446301 0.0773623935889919 0.0938560004269183
"3613" 0.081604103520634 "0.98" 0.08 "Max Youden - RG" 0.0838080594886455 0.0719839773798303 0.0949883449883451
"3614" 0.0822916666666665 "0.98" 0.08 "High specificity - RG" 0.0812583650708187 0.0730879199428162 0.089696071163825
"3615" 0.00854317388254285 "0.98" 0.01 "Mixture model" 0.00934135528729561 0.00586041538922303 0.0131032840369131
"3616" 0.00864485981308394 "0.98" 0.01 "Max Youden - RG" 0.00869288319302881 -0.00117123448114313 0.020189201661283
"3617" 0.00454069158225626 "0.98" 0.01 "High specificity - RG" 0.00501335545748002 -0.000183351668500367 0.0103817816476892
"3618" 0.0437996941325806 "0.98" 0.04 "Mixture model" 0.0445357193588297 0.0379103031659784 0.0517541817675784
